positive_score,negative_score,objective_score,word_count,adj_count,verb_count,noun_count,adv_count
0.097,0.085,0.705,88,9,34,31,14
0.069,0.068,0.711,258,42,86,92,38
0.083,0.054,0.747,712,107,213,306,86
0.069,0.018,0.824,78,10,26,32,10
0.073,0.026,0.859,24,1,9,11,3
0.072,0.095,0.712,33,4,8,18,3
0.035,0.024,0.662,68,14,18,26,10
0.097,0.086,0.55,45,7,11,19,8
0.062,0.064,0.674,120,17,35,55,13
0.057,0.038,0.731,46,3,19,17,7
0.075,0.021,0.771,53,7,13,28,5
0.082,0.023,0.684,38,4,16,14,4
0.122,0.122,0.704,38,9,9,13,7
0.087,0.062,0.75,20,4,5,9,2
0.037,0.113,0.65,20,3,6,9,2
0.081,0.078,0.641,40,5,12,18,5
0.081,0.046,0.653,136,18,46,58,14
0.154,0.008,0.771,30,6,12,7,5
0.048,0.081,0.731,71,9,24,30,8
0.076,0.033,0.717,23,2,4,13,4
0.13,0.047,0.74,24,5,7,10,2
0.098,0.093,0.702,75,12,30,24,9
0.045,0.06,0.736,44,4,12,22,6
0.125,0.076,0.621,28,7,6,13,2
0.092,0.062,0.69,83,16,19,34,14
0.065,0.062,0.776,52,4,19,22,7
0.0,0.0,0.026,39,0,0,39,0
0.016,0.068,0.583,24,1,10,9,4
0.125,0.01,0.753,36,7,13,15,1
0.081,0.043,0.722,182,27,58,63,34
0.084,0.047,0.799,43,9,11,13,10
0.058,0.056,0.656,152,26,35,72,19
0.029,0.004,0.7,30,4,8,15,3
0.099,0.036,0.784,62,14,17,25,6
0.043,0.016,0.327,70,3,18,44,5
0.069,0.028,0.606,27,2,11,8,6
0.109,0.034,0.706,40,7,9,16,8
0.062,0.037,0.719,44,6,13,18,7
0.089,0.05,0.594,45,5,11,21,8
0.108,0.055,0.746,66,5,29,24,8
0.033,0.057,0.741,53,3,18,23,9
0.09,0.024,0.752,67,10,21,25,11
0.069,0.047,0.748,110,9,44,41,16
0.078,0.055,0.771,103,14,24,59,6
0.155,0.054,0.744,21,3,7,8,3
0.045,0.068,0.723,61,7,19,29,6
0.066,0.05,0.677,53,7,16,21,9
0.075,0.059,0.688,129,19,39,54,17
0.05,0.043,0.679,35,2,14,16,3
0.091,0.068,0.689,33,8,12,7,6
0.083,0.078,0.728,108,19,44,33,12
0.0,0.021,0.101,41,2,5,33,1
0.029,0.011,0.804,167,21,34,107,5
0.093,0.06,0.685,31,6,12,12,1
0.067,0.084,0.709,107,18,35,47,7
0.093,0.064,0.814,35,3,14,10,8
0.03,0.107,0.625,21,3,5,10,3
0.078,0.064,0.752,66,12,21,25,8
0.041,0.091,0.778,67,6,20,34,7
0.116,0.06,0.713,27,4,8,12,3
0.167,0.077,0.661,21,2,7,5,7
0.046,0.046,0.75,19,0,10,6,3
0.061,0.04,0.68,41,4,20,12,5
0.018,0.03,0.306,62,3,7,51,1
0.079,0.068,0.758,105,12,42,36,15
0.082,0.035,0.792,121,13,37,58,13
0.044,0.022,0.224,62,4,3,54,1
0.094,0.07,0.716,133,14,51,45,23
0.062,0.041,0.75,143,19,46,65,13
0.036,0.059,0.668,38,6,9,18,5
0.09,0.037,0.66,47,6,11,25,5
0.108,0.046,0.726,150,17,44,63,26
0.075,0.12,0.685,50,6,23,15,6
0.097,0.079,0.721,68,13,26,15,14
0.075,0.04,0.565,25,2,9,11,3
0.065,0.06,0.724,119,11,46,41,21
0.0,0.0,0.0,2713,0,0,2713,0
0.088,0.07,0.795,64,6,21,28,9
0.063,0.035,0.813,79,9,33,29,8
0.084,0.064,0.689,37,4,12,12,9
0.08,0.038,0.58,33,4,11,15,3
0.059,0.024,0.806,36,8,7,16,5
0.077,0.07,0.759,147,18,46,57,26
0.0,0.0,0.233,30,1,1,28,0
0.028,0.044,0.867,195,26,38,123,8
0.128,0.049,0.559,38,6,8,20,4
0.04,0.045,0.844,28,3,12,10,3
0.095,0.044,0.639,54,7,9,35,3
0.066,0.061,0.761,116,11,37,56,12
0.044,0.037,0.707,137,15,42,59,21
0.0,0.0,0.5,140,69,0,71,0
0.083,0.04,0.765,99,12,30,41,16
0.016,0.056,0.694,47,1,0,46,0
0.072,0.059,0.715,176,19,71,56,30
0.021,0.037,0.775,30,1,13,12,4
0.032,0.073,0.831,31,5,9,13,4
0.053,0.096,0.703,61,8,17,28,8
0.032,0.075,0.779,35,3,12,13,7
0.052,0.058,0.471,43,7,15,20,1
0.078,0.045,0.725,132,12,51,52,17
0.082,0.039,0.691,32,2,11,12,7
0.061,0.038,0.721,39,6,12,14,7
0.114,0.109,0.603,23,9,3,8,3
0.079,0.082,0.677,246,39,80,90,37
0.055,0.067,0.659,123,17,46,39,21
0.151,0.047,0.635,24,4,9,9,2
0.077,0.121,0.625,34,5,13,14,2
0.091,0.011,0.716,22,1,10,9,2
0.125,0.049,0.721,48,10,12,16,10
0.044,0.032,0.762,31,3,12,10,6
0.005,0.0,0.554,77,1,23,53,0
0.083,0.058,0.695,122,15,36,59,12
0.081,0.068,0.754,194,33,46,99,16
0.083,0.038,0.754,56,4,15,27,10
0.087,0.071,0.747,274,38,88,109,39
0.054,0.016,0.661,63,11,17,31,4
0.0,0.0,0.027,37,2,0,35,0
0.094,0.061,0.631,84,12,34,27,11
0.049,0.048,0.434,213,25,36,136,16
0.068,0.081,0.726,88,12,28,33,15
0.106,0.08,0.7,53,11,13,25,4
0.05,0.035,0.555,25,2,9,9,5
0.109,0.092,0.625,23,3,10,8,2
0.019,0.083,0.641,39,8,9,17,5
0.06,0.045,0.775,25,2,9,9,5
0.102,0.142,0.665,22,4,7,9,2
0.053,0.115,0.755,26,5,8,5,8
0.053,0.056,0.628,38,4,12,18,4
0.051,0.087,0.734,39,2,14,18,5
0.087,0.071,0.747,274,38,88,109,39
0.062,0.034,0.716,48,3,20,13,12
0.136,0.056,0.719,45,4,20,15,6
0.104,0.082,0.786,35,7,11,13,4
0.0,0.0,0.0,31,1,0,30,0
0.09,0.007,0.514,18,0,5,11,2
0.077,0.047,0.75,467,72,161,168,66
0.078,0.083,0.817,45,4,21,15,5
0.085,0.044,0.665,34,5,10,16,3
0.08,0.067,0.712,99,10,38,32,19
0.064,0.083,0.735,68,8,18,31,11
0.022,0.009,0.591,29,3,8,16,2
0.084,0.086,0.729,89,9,42,25,13
0.04,0.068,0.71,22,4,7,9,2
0.059,0.048,0.705,133,17,51,51,14
0.035,0.082,0.688,46,11,10,22,3
0.132,0.076,0.403,36,2,30,4,0
0.072,0.028,0.727,346,60,108,127,51
0.085,0.019,0.79,161,16,63,61,21
0.083,0.047,0.758,98,15,29,46,8
0.062,0.045,0.665,22,3,11,5,3
0.071,0.024,0.571,21,2,10,8,1
0.062,0.097,0.674,36,9,9,12,6
0.067,0.032,0.696,39,4,15,15,5
0.054,0.043,0.684,156,18,47,76,15
0.091,0.043,0.728,29,6,11,9,3
0.064,0.064,0.543,76,12,16,42,6
0.023,0.062,0.664,16,2,4,10,0
0.114,0.038,0.848,23,3,8,9,3
0.052,0.066,0.66,36,5,14,11,6
0.093,0.037,0.694,234,48,68,92,26
0.052,0.064,0.505,74,14,20,35,5
0.058,0.027,0.79,56,6,17,28,5
0.065,0.023,0.675,165,18,38,94,15
0.074,0.038,0.801,378,65,92,186,35
0.035,0.074,0.661,126,14,25,80,7
0.077,0.019,0.654,52,5,20,19,8
0.068,0.106,0.675,53,8,17,17,11
0.066,0.024,0.7,138,14,44,70,10
0.089,0.064,0.714,98,14,35,37,12
0.055,0.036,0.708,900,141,242,435,82
0.014,0.0,0.212,53,1,4,46,2
0.017,0.017,0.739,22,3,8,8,3
0.074,0.114,0.676,22,6,4,8,4
0.101,0.006,0.702,21,2,8,8,3
0.156,0.06,0.739,44,1,0,1,42
0.062,0.062,0.804,28,4,9,10,5
0.032,0.036,0.854,77,13,22,40,2
0.035,0.037,0.524,47,4,14,26,3
0.061,0.037,0.767,37,4,11,14,8
0.065,0.062,0.772,456,61,141,179,75
0.078,0.056,0.722,436,66,121,189,60
0.004,0.004,0.307,35,1,4,27,3
0.12,0.061,0.583,51,10,14,22,5
0.062,0.06,0.704,46,9,13,21,3
0.055,0.028,0.737,94,9,29,37,19
0.065,0.012,0.685,21,2,7,6,6
0.05,0.041,0.584,169,25,44,87,13
0.104,0.069,0.771,18,4,6,5,3
0.095,0.02,0.845,25,4,9,8,4
0.119,0.062,0.595,67,8,27,21,11
0.093,0.049,0.666,115,16,33,52,14
0.088,0.05,0.715,913,119,302,344,148
0.095,0.051,0.751,88,12,29,37,10
0.095,0.08,0.562,42,6,9,20,7
0.057,0.068,0.685,42,6,14,15,7
0.079,0.079,0.772,57,8,21,22,6
0.09,0.073,0.739,165,22,62,61,20
0.06,0.064,0.637,264,31,69,132,32
0.043,0.052,0.774,46,7,13,17,9
0.077,0.053,0.73,57,8,19,27,3
0.039,0.046,0.809,19,1,8,7,3
0.04,0.04,0.693,22,2,7,12,1
0.055,0.064,0.7,55,6,12,30,7
0.019,0.019,0.577,26,2,6,13,5
0.078,0.059,0.699,61,9,22,20,10
0.068,0.097,0.562,22,3,9,7,3
0.043,0.105,0.758,32,3,11,8,10
0.067,0.052,0.674,82,9,34,29,10
0.095,0.085,0.662,82,13,26,36,7
0.151,0.178,0.671,19,4,6,8,1
0.022,0.075,0.455,437,26,34,376,1
0.081,0.047,0.742,161,27,50,60,24
0.039,0.012,0.762,64,5,16,43,0
0.086,0.039,0.77,19,1,9,6,3
0.069,0.054,0.716,458,55,152,182,69
0.062,0.051,0.736,73,7,28,27,11
0.04,0.052,0.793,87,12,38,25,12
0.085,0.023,0.754,65,5,26,28,6
0.084,0.029,0.747,43,5,12,17,9
0.095,0.078,0.722,66,10,23,20,13
0.102,0.064,0.773,33,8,10,11,4
0.039,0.031,0.555,16,2,4,7,3
0.022,0.034,0.473,51,0,3,48,0
0.072,0.054,0.717,146,18,41,73,14
0.036,0.018,0.589,28,2,7,12,7
0.074,0.074,0.794,17,1,3,13,0
0.046,0.046,0.609,124,13,36,70,5
0.079,0.051,0.722,27,2,9,14,2
0.108,0.076,0.701,43,7,12,17,7
0.075,0.042,0.633,60,5,23,26,6
0.101,0.067,0.772,101,18,35,27,21
0.117,0.024,0.685,46,11,10,20,5
0.059,0.033,0.761,34,4,9,16,5
0.051,0.042,0.804,39,7,14,14,4
0.076,0.054,0.636,77,6,23,39,9
0.045,0.11,0.685,25,3,11,10,1
0.065,0.06,0.466,44,2,18,15,9
0.048,0.012,0.75,21,3,5,9,4
0.048,0.012,0.649,31,7,6,13,5
0.057,0.057,0.743,35,3,13,12,7
0.026,0.047,0.802,24,4,6,10,4
0.089,0.042,0.661,24,3,8,11,2
0.058,0.021,0.676,90,5,24,53,8
0.029,0.089,0.768,35,5,9,16,5
0.05,0.0,0.35,90,0,0,90,0
0.093,0.07,0.665,214,35,64,80,35
0.079,0.1,0.754,30,5,9,10,6
0.079,0.019,0.185,46,3,9,33,1
0.077,0.075,0.66,590,88,171,281,50
0.071,0.056,0.725,122,16,37,53,16
0.077,0.027,0.811,47,5,12,24,6
0.091,0.028,0.79,22,3,11,7,1
0.073,0.057,0.761,46,6,15,18,7
0.065,0.058,0.741,155,20,44,75,16
0.085,0.051,0.545,22,5,6,9,2
0.017,0.009,0.353,29,3,8,18,0
0.116,0.048,0.622,42,4,17,15,6
0.082,0.065,0.612,29,7,7,13,2
0.119,0.024,0.667,21,5,7,6,3
0.083,0.062,0.744,81,11,20,41,9
0.098,0.08,0.64,33,7,5,18,3
0.079,0.085,0.812,84,11,36,22,15
0.068,0.045,0.719,149,18,59,58,14
0.087,0.044,0.716,59,5,22,22,10
0.073,0.068,0.776,24,5,5,11,3
0.068,0.065,0.708,50,8,14,17,11
0.082,0.058,0.668,26,0,11,11,4
0.062,0.076,0.686,74,8,26,27,13
0.07,0.09,0.76,25,3,8,11,3
0.017,0.091,0.754,29,3,14,9,3
0.018,0.006,0.786,21,1,8,9,3
0.093,0.05,0.748,55,5,21,19,10
0.049,0.065,0.842,23,0,9,9,5
0.102,0.061,0.755,49,6,17,19,7
0.038,0.027,0.848,23,1,6,10,6
0.011,0.004,0.106,91,11,4,73,3
0.072,0.049,0.707,87,13,28,34,12
0.023,0.036,0.669,66,11,23,27,5
0.068,0.04,0.611,392,71,105,185,31
0.073,0.061,0.752,53,8,16,22,7
0.054,0.033,0.696,23,2,9,10,2
0.0,0.2,0.467,72,0,46,3,23
0.062,0.068,0.71,44,4,15,16,9
0.011,0.031,0.281,68,6,10,52,0
0.073,0.032,0.798,31,4,9,14,4
0.067,0.061,0.769,78,19,21,24,14
0.064,0.051,0.669,51,5,10,30,6
0.054,0.104,0.72,115,18,31,44,22
0.022,0.075,0.455,437,26,34,376,1
0.044,0.025,0.681,20,3,3,12,2
0.042,0.057,0.841,33,2,11,13,7
0.098,0.055,0.688,251,41,71,106,33
0.071,0.087,0.775,30,7,6,11,6
0.026,0.151,0.612,19,5,6,7,1
0.091,0.05,0.724,52,7,18,20,7
0.051,0.047,0.652,32,7,9,12,4
0.0,0.0,0.0,31,1,0,30,0
0.086,0.039,0.668,29,4,7,15,3
0.081,0.042,0.667,86,11,30,31,14
0.118,0.079,0.75,19,2,8,6,3
0.044,0.074,0.706,34,4,9,17,4
0.068,0.06,0.681,131,18,34,64,15
0.103,0.063,0.75,95,17,25,39,14
0.021,0.036,0.343,193,19,26,141,7
0.06,0.062,0.757,50,9,8,31,2
0.068,0.13,0.635,24,3,8,11,2
0.101,0.048,0.613,21,4,8,7,2
0.071,0.071,0.804,37,4,11,20,2
0.051,0.054,0.679,111,12,39,42,18
0.113,0.077,0.714,21,2,10,4,5
0.021,0.005,0.932,24,1,8,12,3
0.058,0.021,0.743,67,3,19,31,14
0.072,0.007,0.763,19,1,7,7,4
0.075,0.03,0.775,25,4,8,9,4
0.022,0.032,0.522,87,9,20,54,4
0.105,0.047,0.66,32,5,7,13,7
0.04,0.029,0.399,141,14,27,94,6
0.079,0.118,0.645,19,3,7,7,2
0.081,0.041,0.647,130,28,36,53,13
0.055,0.048,0.838,34,3,12,14,5
0.067,0.055,0.699,408,61,126,161,60
0.038,0.059,0.74,49,5,18,16,10
0.084,0.082,0.72,79,10,33,24,12
0.059,0.064,0.732,55,6,18,27,4
0.13,0.036,0.542,24,2,11,10,1
0.054,0.032,0.743,35,5,12,12,6
0.004,0.015,0.193,66,4,2,59,1
0.099,0.064,0.755,49,6,15,22,6
0.075,0.049,0.789,220,27,81,71,41
0.099,0.078,0.656,24,4,5,11,4
0.099,0.02,0.776,19,0,8,10,1
0.034,0.013,0.677,29,2,12,12,3
0.05,0.047,0.758,104,12,28,51,13
0.085,0.066,0.736,229,31,67,104,27
0.051,0.05,0.599,107,12,30,61,4
0.076,0.088,0.665,41,6,14,19,2
0.043,0.009,0.466,29,0,2,27,0
0.125,0.054,0.679,49,8,14,17,10
0.059,0.042,0.622,36,2,12,15,7
0.072,0.061,0.788,76,11,22,33,10
0.08,0.041,0.714,207,22,80,70,35
0.032,0.064,0.699,39,1,19,11,8
0.03,0.027,0.63,96,7,23,57,9
0.072,0.043,0.705,222,31,70,97,24
0.08,0.036,0.741,28,4,8,11,5
0.083,0.053,0.706,145,17,46,65,17
0.077,0.065,0.739,308,44,86,141,37
0.058,0.02,0.573,178,20,43,98,17
0.044,0.056,0.703,162,13,52,78,19
0.083,0.099,0.734,24,6,10,7,1
0.125,0.021,0.743,18,4,6,6,2
0.082,0.067,0.731,58,9,25,16,8
0.115,0.02,0.825,25,5,9,7,4
0.083,0.108,0.608,15,2,5,7,1
0.082,0.037,0.631,64,9,19,29,7
0.053,0.044,0.682,59,4,21,26,8
0.112,0.067,0.643,56,8,18,25,5
0.06,0.115,0.825,25,2,13,8,2
0.093,0.051,0.728,39,7,11,17,4
0.081,0.031,0.838,20,3,3,12,2
0.028,0.03,0.85,54,10,13,25,6
0.076,0.022,0.728,23,2,8,8,5
0.063,0.033,0.815,79,8,33,25,13
0.075,0.028,0.786,45,7,14,20,4
0.02,0.092,0.783,19,2,4,10,3
0.054,0.079,0.833,30,1,14,11,4
0.022,0.062,0.651,34,6,8,14,6
0.071,0.049,0.775,172,23,55,58,36
0.103,0.06,0.749,91,17,21,39,14
0.064,0.056,0.746,202,26,71,77,28
0.074,0.08,0.718,47,7,15,22,3
0.086,0.039,0.664,19,2,5,11,1
0.0,0.0,0.0,43,1,0,42,0
0.043,0.091,0.558,26,4,11,8,3
0.046,0.016,0.597,85,12,10,56,7
0.063,0.041,0.718,79,3,31,31,14
0.123,0.072,0.713,54,9,18,20,7
0.091,0.034,0.722,98,13,33,38,14
0.095,0.058,0.7,95,11,39,33,12
0.076,0.029,0.791,77,10,25,27,15
0.078,0.045,0.601,58,5,17,28,8
0.074,0.051,0.744,213,38,57,92,26
0.07,0.062,0.736,595,84,187,256,68
0.073,0.048,0.702,512,64,152,235,61
0.083,0.057,0.724,519,81,152,210,76
0.11,0.063,0.752,67,8,25,24,10
0.071,0.109,0.777,23,1,11,8,3
0.068,0.047,0.76,24,3,9,9,3
0.058,0.052,0.646,41,5,12,19,5
0.056,0.069,0.718,51,7,14,23,7
0.056,0.056,0.667,27,4,6,13,4
0.04,0.054,0.609,84,13,26,37,8
0.058,0.097,0.565,25,3,5,15,2
0.072,0.026,0.743,19,1,3,11,4
0.068,0.044,0.795,130,25,40,57,8
0.077,0.054,0.733,44,4,14,21,5
0.093,0.028,0.602,54,7,13,24,10
0.072,0.1,0.757,71,11,17,33,10
0.032,0.056,0.492,31,0,0,31,0
0.082,0.158,0.63,23,4,9,6,4
0.115,0.04,0.725,25,1,8,12,4
0.081,0.069,0.72,501,80,141,219,61
0.049,0.053,0.686,33,5,10,13,5
0.044,0.071,0.63,51,13,15,17,6
0.079,0.075,0.746,320,56,102,133,29
0.065,0.048,0.759,94,11,35,36,12
0.054,0.024,0.804,42,5,13,18,6
0.098,0.036,0.723,56,10,18,24,4
0.033,0.021,0.685,42,3,9,30,0
0.06,0.042,0.769,201,20,64,98,19
0.075,0.106,0.719,20,3,9,6,2
0.075,0.034,0.585,62,6,19,32,5
0.071,0.032,0.642,228,35,70,102,21
0.07,0.059,0.705,235,29,84,91,31
0.064,0.023,0.428,33,1,3,28,1
0.094,0.075,0.731,20,1,13,3,3
0.09,0.032,0.739,79,8,31,25,15
0.033,0.049,0.745,23,4,9,9,1
0.1,0.131,0.719,20,3,8,6,3
0.106,0.029,0.712,26,5,3,12,6
0.031,0.089,0.63,24,8,6,6,4
0.09,0.062,0.847,36,2,8,24,2
0.143,0.137,0.673,21,2,8,7,4
0.048,0.039,0.708,191,13,47,120,11
0.136,0.033,0.654,34,5,10,11,8
0.106,0.081,0.713,20,7,5,4,4
0.049,0.083,0.837,33,1,14,15,3
0.084,0.063,0.684,249,37,81,92,39
0.053,0.039,0.75,19,1,7,9,2
0.085,0.034,0.426,22,4,6,12,0
0.055,0.076,0.656,61,6,23,25,7
0.056,0.058,0.797,45,4,14,24,3
0.051,0.054,0.733,37,4,13,18,2
0.087,0.043,0.699,322,48,90,127,57
0.131,0.056,0.762,20,3,5,9,3
0.083,0.067,0.659,63,8,24,24,7
0.1,0.068,0.752,50,7,18,16,9
0.087,0.038,0.775,50,3,17,17,13
0.074,0.046,0.712,310,49,101,121,39
0.079,0.039,0.768,35,2,12,13,8
0.152,0.098,0.446,23,8,2,9,4
0.134,0.018,0.777,28,3,7,12,6
0.043,0.031,0.853,96,8,39,43,6
0.067,0.033,0.833,15,2,7,5,1
0.039,0.088,0.75,57,9,17,22,9
0.053,0.048,0.709,148,25,43,58,22
0.085,0.065,0.777,205,26,62,80,37
0.048,0.059,0.599,34,5,10,17,2
0.082,0.094,0.668,32,2,13,8,9
0.043,0.021,0.821,35,6,9,20,0
0.072,0.086,0.789,19,2,9,5,3
0.053,0.053,0.789,19,3,6,8,2
0.069,0.052,0.733,82,8,31,36,7
0.094,0.049,0.67,64,10,18,30,6
0.092,0.046,0.757,38,4,12,18,4
0.062,0.057,0.776,134,16,51,48,19
0.145,0.094,0.668,32,5,10,10,7
0.115,0.111,0.693,37,6,12,12,7
0.037,0.079,0.662,27,4,9,14,0
0.06,0.054,0.705,44,5,12,24,3
0.049,0.016,0.881,110,17,34,50,9
0.06,0.09,0.61,25,5,10,9,1
0.085,0.043,0.759,44,3,19,14,8
0.066,0.084,0.612,205,35,57,89,24
0.054,0.058,0.752,147,22,46,63,16
0.051,0.037,0.461,51,4,13,31,3
0.054,0.024,0.685,21,2,9,6,4
0.071,0.048,0.73,251,31,84,89,47
0.068,0.076,0.607,205,22,63,102,18
0.085,0.053,0.713,894,142,263,346,143
0.085,0.058,0.752,154,23,50,58,23
0.069,0.069,0.68,71,7,17,39,8
0.06,0.04,0.77,31,1,13,13,4
0.087,0.062,0.708,56,5,21,24,6
0.03,0.03,0.723,37,3,15,13,6
0.104,0.011,0.686,35,3,11,19,2
0.058,0.076,0.727,43,11,11,15,6
0.08,0.045,0.78,42,9,11,18,4
0.072,0.052,0.833,92,14,29,37,12
0.052,0.036,0.703,24,1,10,10,3
0.108,0.04,0.67,22,2,7,8,5
0.081,0.035,0.733,60,6,19,25,10
0.063,0.057,0.767,512,71,169,202,70
0.107,0.08,0.682,99,14,36,31,18
0.057,0.063,0.726,170,20,55,67,28
0.088,0.074,0.727,54,9,14,24,7
0.071,0.064,0.784,37,5,12,12,8
0.071,0.029,0.786,35,7,8,13,7
0.065,0.038,0.639,62,6,19,32,5
0.056,0.046,0.757,368,30,140,154,44
0.063,0.038,0.812,69,9,26,23,11
0.067,0.048,0.762,73,12,20,33,8
0.064,0.034,0.659,33,7,13,11,2
0.089,0.064,0.685,173,29,50,75,19
0.047,0.023,0.68,16,0,10,4,2
0.014,0.023,0.827,44,3,10,25,6
0.097,0.071,0.67,117,19,39,48,11
0.073,0.068,0.804,183,31,55,67,30
0.045,0.064,0.83,33,4,10,12,7
0.024,0.06,0.528,31,4,8,15,4
0.058,0.018,0.645,50,6,11,25,8
0.042,0.025,0.8,30,5,13,11,1
0.085,0.067,0.665,71,3,33,19,16
0.022,0.076,0.772,23,0,8,9,6
0.072,0.033,0.699,61,11,14,31,5
0.069,0.049,0.723,69,9,23,28,9
0.052,0.052,0.604,24,0,8,13,3
0.072,0.058,0.663,426,49,129,188,60
0.077,0.075,0.748,100,9,35,42,14
0.058,0.063,0.705,69,5,24,29,11
0.08,0.029,0.748,70,10,22,32,6
0.062,0.036,0.652,28,4,14,7,3
0.073,0.09,0.659,67,10,27,16,14
0.083,0.054,0.577,21,3,6,7,5
0.033,0.035,0.693,50,4,14,28,4
0.125,0.031,0.677,24,3,9,12,0
0.004,0.013,0.232,28,3,3,22,0
0.113,0.062,0.575,20,2,7,7,4
0.083,0.043,0.724,308,44,96,124,44
0.054,0.087,0.772,23,6,4,10,3
0.086,0.026,0.678,19,5,5,8,1
0.097,0.073,0.608,36,5,15,8,8
0.042,0.08,0.628,36,8,8,15,5
0.024,0.101,0.78,21,3,9,6,3
0.09,0.045,0.705,25,3,8,10,4
0.075,0.038,0.646,265,38,66,118,43
0.031,0.016,0.786,24,4,6,11,3
0.09,0.061,0.76,90,13,25,37,15
0.095,0.103,0.595,29,3,9,13,4
0.0,0.004,0.018,90,0,0,90,0
0.072,0.049,0.707,64,10,25,22,7
0.12,0.008,0.655,46,6,13,17,10
0.036,0.105,0.569,38,9,10,13,6
0.076,0.04,0.598,28,3,12,12,1
0.141,0.062,0.578,32,4,10,16,2
0.064,0.029,0.732,57,8,17,23,9
0.034,0.061,0.716,37,5,12,14,6
0.076,0.061,0.686,243,41,79,88,35
0.077,0.046,0.735,387,56,122,155,54
0.04,0.028,0.705,22,2,8,9,3
0.109,0.087,0.804,23,4,6,9,4
0.061,0.071,0.691,51,4,18,24,5
0.068,0.048,0.724,81,6,26,33,16
0.157,0.079,0.727,27,6,11,8,2
0.102,0.105,0.656,44,7,14,16,7
0.083,0.048,0.697,99,11,32,40,16
0.017,0.004,0.53,29,0,1,28,0
0.054,0.049,0.754,28,3,10,11,4
0.036,0.018,0.804,28,5,11,11,1
0.054,0.051,0.834,49,3,18,20,8
0.054,0.056,0.748,63,4,23,23,13
0.089,0.05,0.642,87,11,29,29,18
0.098,0.084,0.729,79,14,25,34,6
0.011,0.055,0.61,34,2,7,21,4
0.068,0.056,0.732,173,25,55,77,16
0.061,0.051,0.719,440,63,139,190,48
0.108,0.08,0.671,128,19,50,35,24
0.072,0.079,0.698,106,10,43,37,16
0.122,0.066,0.675,131,16,51,44,20
0.071,0.053,0.743,316,41,103,141,31
0.034,0.064,0.61,41,4,12,23,2
0.105,0.164,0.678,19,3,5,7,4
0.056,0.023,0.816,38,5,12,17,4
0.076,0.048,0.705,388,57,121,161,49
0.087,0.029,0.65,30,5,9,13,3
0.108,0.054,0.676,37,6,13,16,2
0.097,0.028,0.648,22,2,7,8,5
0.049,0.047,0.579,117,13,33,67,4
0.081,0.064,0.602,59,13,22,15,9
0.023,0.043,0.668,49,6,9,27,7
0.05,0.02,0.73,25,6,9,8,2
0.09,0.051,0.641,32,6,6,18,2
0.04,0.038,0.606,247,19,67,137,24
0.073,0.063,0.737,87,8,34,35,10
0.066,0.018,0.698,55,3,20,26,6
0.083,0.046,0.726,276,32,83,119,42
0.088,0.12,0.622,47,7,14,21,5
0.143,0.018,0.696,21,2,6,10,3
0.056,0.05,0.694,20,4,4,11,1
0.08,0.061,0.712,95,8,37,35,15
0.125,0.086,0.656,60,11,15,25,9
0.076,0.073,0.782,43,4,19,15,5
0.029,0.021,0.779,47,7,15,22,3
0.067,0.067,0.712,26,1,9,9,7
0.069,0.035,0.731,85,12,26,38,9
0.112,0.049,0.661,28,3,7,16,2
0.081,0.056,0.798,31,3,10,13,5
0.077,0.037,0.674,99,9,39,30,21
0.115,0.038,0.615,26,4,7,11,4
0.067,0.059,0.755,101,12,28,54,7
0.11,0.005,0.725,25,3,10,7,5
0.093,0.059,0.704,139,17,42,54,26
0.052,0.048,0.684,139,10,37,78,14
0.022,0.083,0.74,39,6,13,16,4
0.064,0.074,0.787,160,28,41,68,23
0.079,0.079,0.684,19,2,6,8,3
0.095,0.053,0.731,33,4,11,14,4
0.117,0.049,0.712,66,15,13,30,8
0.083,0.071,0.603,78,12,22,36,8
0.04,0.037,0.71,47,2,14,26,5
0.091,0.065,0.718,777,111,262,319,85
0.094,0.037,0.669,20,3,8,7,2
0.069,0.057,0.721,85,13,18,39,15
0.076,0.044,0.766,149,24,46,56,23
0.058,0.035,0.581,43,6,11,18,8
0.167,0.069,0.616,27,4,12,8,3
0.067,0.042,0.625,60,5,21,26,8
0.074,0.074,0.82,32,8,12,11,1
0.078,0.044,0.756,41,3,18,17,3
0.0,0.0,0.022,45,3,0,42,0
0.1,0.135,0.645,25,7,7,8,3
0.12,0.051,0.768,49,7,13,24,5
0.054,0.06,0.886,23,2,9,9,3
0.07,0.036,0.782,152,19,47,64,22
0.031,0.069,0.8,40,3,13,20,4
0.069,0.108,0.685,29,4,10,8,7
0.066,0.055,0.759,125,18,43,51,13
0.066,0.059,0.786,648,75,200,276,97
0.074,0.074,0.68,64,10,20,27,7
0.087,0.014,0.784,26,1,15,8,2
0.079,0.082,0.758,49,4,18,21,6
0.113,0.064,0.735,236,29,84,86,37
0.112,0.079,0.809,19,2,7,9,1
0.054,0.044,0.767,37,5,11,15,6
0.122,0.021,0.747,36,7,9,17,3
0.138,0.031,0.731,20,2,5,7,6
0.076,0.072,0.72,152,16,57,60,19
0.053,0.019,0.628,117,12,32,62,11
0.053,0.025,0.703,64,7,25,21,11
0.015,0.051,0.522,17,3,1,12,1
0.148,0.08,0.591,22,3,7,5,7
0.048,0.083,0.583,21,3,5,11,2
0.05,0.125,0.758,30,5,11,9,5
0.042,0.011,0.129,33,2,2,27,2
