positive_score,negative_score,objective_score,word_count,adj_count,verb_count,noun_count,adv_count
0.112,0.065,0.677,48,6,19,15,8
0.062,0.008,0.742,32,7,8,16,1
0.088,0.048,0.75,44,5,14,17,8
0.079,0.033,0.678,19,3,7,7,2
0.073,0.083,0.635,24,7,6,10,1
0.055,0.08,0.785,25,5,7,13,0
0.096,0.044,0.723,51,9,23,15,4
0.125,0.101,0.631,21,2,6,8,5
0.105,0.013,0.724,19,0,5,10,4
0.037,0.005,0.517,50,1,8,39,2
0.076,0.009,0.737,28,2,11,12,3
0.141,0.035,0.747,39,11,8,14,6
0.085,0.0,0.755,25,4,6,12,3
0.071,0.027,0.728,23,1,7,13,2
0.132,0.051,0.699,34,7,10,15,2
0.0,0.03,0.61,25,1,8,14,2
0.158,0.033,0.714,42,9,10,18,5
0.097,0.042,0.713,27,8,7,6,6
0.131,0.034,0.744,22,3,10,6,3
0.095,0.071,0.833,21,3,8,7,3
0.065,0.027,0.789,42,6,14,16,6
0.079,0.054,0.733,30,6,10,9,5
0.106,0.099,0.692,39,7,13,15,4
0.046,0.049,0.71,41,7,14,13,7
0.054,0.0,0.756,21,5,6,6,4
0.152,0.03,0.727,33,4,14,13,2
0.061,0.041,0.764,37,8,7,15,7
0.102,0.042,0.705,86,14,24,31,17
0.073,0.062,0.692,75,6,31,29,9
0.118,0.079,0.645,19,3,7,7,2
0.141,0.039,0.633,16,3,9,3,1
0.125,0.062,0.676,22,4,8,9,1
0.071,0.042,0.688,30,7,9,12,2
0.022,0.013,0.793,29,3,8,12,6
0.108,0.026,0.832,29,2,12,9,6
0.069,0.069,0.701,56,11,19,17,9
0.042,0.042,0.625,24,3,11,7,3
0.084,0.02,0.841,37,4,16,13,4
0.111,0.034,0.587,26,4,5,14,3
0.052,0.029,0.779,86,11,29,38,8
0.119,0.024,0.762,21,4,5,10,2
0.083,0.045,0.694,56,3,17,25,11
0.075,0.033,0.692,30,5,15,6,4
0.139,0.043,0.74,26,6,7,7,6
0.034,0.069,0.747,40,10,13,13,4
0.093,0.032,0.704,35,7,10,18,0
0.085,0.07,0.771,41,8,9,17,7
0.052,0.054,0.72,109,18,31,46,14
0.093,0.053,0.778,66,8,28,22,8
0.076,0.062,0.647,28,3,11,9,5
0.054,0.042,0.724,39,6,11,12,10
0.078,0.033,0.689,45,2,18,19,6
0.099,0.079,0.717,19,4,4,10,1
0.051,0.083,0.755,27,5,10,7,5
0.056,0.04,0.617,417,45,110,220,42
0.085,0.036,0.737,28,5,7,12,4
0.082,0.059,0.797,32,8,7,11,6
0.167,0.045,0.758,33,6,9,14,4
0.142,0.094,0.653,36,5,11,13,7
0.079,0.089,0.709,49,9,15,16,9
0.051,0.015,0.816,17,1,4,10,2
0.101,0.045,0.741,53,8,22,18,5
0.071,0.038,0.788,88,15,27,31,15
0.044,0.039,0.85,45,3,19,13,10
0.096,0.037,0.809,17,2,6,8,1
0.082,0.069,0.763,47,6,19,15,7
0.1,0.04,0.74,25,2,10,10,3
0.1,0.069,0.631,20,4,8,5,3
0.109,0.036,0.797,69,9,25,24,11
0.056,0.031,0.797,69,7,27,25,10
0.096,0.029,0.699,17,1,5,9,2
0.077,0.01,0.683,26,3,8,10,5
0.06,0.03,0.863,21,2,6,11,2
0.047,0.039,0.914,16,2,4,7,3
0.126,0.055,0.681,87,11,34,26,16
0.12,0.053,0.635,26,1,10,6,9
0.113,0.04,0.774,41,5,15,17,4
0.074,0.023,0.767,22,2,7,9,4
0.217,0.059,0.671,19,4,4,7,4
0.137,0.041,0.73,43,11,12,13,7
0.092,0.005,0.815,23,4,4,14,1
0.099,0.039,0.809,19,4,5,8,2
0.125,0.086,0.684,19,1,11,4,3
0.069,0.043,0.699,69,11,17,38,3
0.133,0.039,0.734,32,3,13,7,9
0.068,0.061,0.78,33,6,8,15,4
0.092,0.026,0.776,19,1,7,6,5
0.087,0.0,0.787,40,4,10,24,2
0.125,0.069,0.657,27,5,11,5,6
0.07,0.049,0.741,43,6,18,13,6
0.15,0.058,0.558,30,10,6,11,3
0.104,0.084,0.812,30,6,7,16,1
0.138,0.076,0.679,28,3,11,9,5
0.048,0.02,0.795,44,10,12,18,4
0.119,0.017,0.773,22,2,5,14,1
0.068,0.034,0.648,44,5,19,10,10
0.092,0.087,0.777,23,3,7,10,3
0.051,0.02,0.805,32,4,13,11,4
0.047,0.046,0.417,222,25,36,145,16
0.071,0.042,0.792,21,4,6,7,4
0.085,0.065,0.754,31,5,12,9,5
0.085,0.017,0.807,22,3,6,13,0
0.079,0.042,0.806,27,6,8,8,5
0.106,0.005,0.778,27,4,6,12,5
0.103,0.04,0.768,34,4,14,12,4
0.013,0.013,0.825,20,2,9,8,1
0.108,0.017,0.742,15,1,4,9,1
0.071,0.089,0.768,28,2,10,10,6
0.094,0.064,0.812,68,12,26,21,9
0.027,0.058,0.671,41,4,17,15,5
0.087,0.013,0.85,20,2,8,5,5
0.042,0.056,0.755,27,3,10,10,4
0.108,0.093,0.753,43,8,15,16,4
0.039,0.033,0.82,149,14,54,59,22
0.052,0.026,0.629,58,12,14,24,8
0.12,0.068,0.729,24,2,7,7,8
0.076,0.021,0.736,18,1,5,10,2
0.104,0.037,0.792,30,6,12,7,5
0.044,0.04,0.798,34,4,9,14,7
0.053,0.026,0.816,19,1,5,9,4
0.077,0.012,0.863,21,3,5,9,4
0.101,0.067,0.832,26,5,8,12,1
0.086,0.058,0.811,45,6,12,23,4
0.06,0.036,0.714,21,4,8,4,5
0.064,0.054,0.801,37,5,13,7,12
0.071,0.054,0.634,58,10,18,28,2
0.125,0.047,0.828,16,1,5,9,1
0.117,0.057,0.773,75,14,25,25,11
0.079,0.089,0.718,35,5,14,12,4
0.036,0.149,0.53,21,3,2,11,5
0.006,0.006,0.893,21,4,6,9,2
0.148,0.057,0.614,22,5,6,8,3
0.113,0.057,0.643,75,13,23,32,7
0.102,0.035,0.679,65,10,23,26,6
0.153,0.011,0.79,22,3,7,7,5
0.062,0.011,0.653,22,1,8,10,3
0.078,0.083,0.797,24,7,8,4,5
0.014,0.035,0.896,18,2,5,9,2
0.019,0.067,0.606,13,3,5,4,1
0.074,0.044,0.682,280,28,108,102,42
0.057,0.051,0.814,103,10,42,27,24
0.058,0.021,0.821,30,3,11,14,2
0.072,0.059,0.658,19,3,6,6,4
0.102,0.017,0.835,22,4,6,12,0
0.103,0.056,0.741,40,7,13,10,10
0.098,0.076,0.705,33,4,14,14,1
0.083,0.014,0.792,18,2,7,8,1
0.069,0.077,0.747,47,9,14,19,5
0.073,0.052,0.689,43,5,13,20,5
0.111,0.046,0.843,35,6,13,13,3
0.077,0.019,0.717,80,17,28,30,5
0.053,0.017,0.727,59,10,18,19,12
0.085,0.011,0.812,22,2,4,10,6
0.108,0.017,0.739,22,3,7,8,4
0.091,0.058,0.826,41,6,11,22,2
0.138,0.062,0.692,28,8,7,9,4
0.036,0.058,0.871,28,4,10,11,3
0.026,0.047,0.76,24,2,6,14,2
0.152,0.033,0.772,23,6,5,8,4
0.082,0.037,0.763,177,28,45,91,13
0.078,0.047,0.8,40,3,13,13,11
0.1,0.06,0.72,25,3,12,6,4
0.055,0.06,0.805,25,3,8,11,3
0.089,0.033,0.694,38,8,10,12,8
0.054,0.038,0.777,23,3,10,8,2
0.071,0.036,0.845,21,5,6,4,6
0.113,0.071,0.577,21,3,6,10,2
0.094,0.087,0.719,40,9,12,13,6
0.094,0.036,0.745,24,4,8,8,4
0.134,0.039,0.586,29,3,10,10,6
0.145,0.013,0.684,19,4,7,4,4
0.078,0.057,0.823,24,3,6,12,3
0.087,0.042,0.744,39,9,10,14,6
0.043,0.022,0.63,23,4,5,13,1
0.078,0.051,0.709,37,5,7,22,3
0.046,0.045,0.417,224,25,37,146,16
0.051,0.007,0.706,17,2,8,4,3
0.095,0.036,0.679,21,2,4,11,4
0.072,0.019,0.758,66,13,23,13,17
0.108,0.011,0.79,22,2,9,9,2
0.043,0.029,0.736,26,4,12,7,3
0.118,0.007,0.77,19,3,7,7,2
0.11,0.037,0.706,34,3,12,12,7
0.143,0.049,0.808,28,5,7,12,4
0.066,0.013,0.816,19,3,7,8,1
0.075,0.01,0.848,75,10,18,33,14
0.123,0.047,0.769,66,13,15,34,4
0.069,0.035,0.868,36,6,14,15,1
0.078,0.129,0.759,29,3,8,14,4
0.068,0.036,0.668,35,4,14,11,6
0.092,0.029,0.713,30,4,10,12,4
0.026,0.072,0.849,38,6,11,19,2
0.146,0.069,0.785,18,4,7,4,3
0.044,0.015,0.779,43,1,11,30,1
0.086,0.039,0.822,19,3,3,11,2
0.096,0.022,0.824,17,2,5,5,5
0.079,0.005,0.917,27,6,7,9,5
0.084,0.056,0.709,40,5,12,18,5
0.006,0.014,0.581,45,8,7,28,2
0.056,0.031,0.852,49,7,18,20,4
0.091,0.029,0.743,51,4,22,14,11
0.073,0.035,0.758,60,9,23,18,10
0.086,0.02,0.789,38,6,9,21,2
0.064,0.049,0.724,43,4,15,19,5
0.048,0.032,0.766,39,4,17,11,7
0.027,0.033,0.679,23,1,6,11,5
0.125,0.07,0.685,25,6,7,7,5
0.066,0.044,0.75,57,6,15,33,3
0.156,0.069,0.775,20,4,5,9,2
0.067,0.022,0.804,28,4,8,13,3
0.17,0.018,0.67,14,2,7,3,2
0.118,0.015,0.809,17,2,5,10,0
0.038,0.041,0.747,86,8,22,44,12
0.094,0.172,0.672,16,4,5,3,4
0.13,0.019,0.741,27,6,10,8,3
0.039,0.039,0.797,16,1,4,8,3
0.116,0.009,0.661,28,6,8,12,2
0.101,0.006,0.75,21,6,4,10,1
0.202,0.071,0.631,21,7,5,7,2
0.06,0.049,0.781,164,18,55,65,26
0.052,0.018,0.832,41,5,9,16,11
0.153,0.053,0.794,40,8,10,19,3
0.06,0.036,0.871,31,5,8,11,7
0.024,0.029,0.793,26,2,8,16,0
0.113,0.042,0.716,93,18,26,38,11
0.13,0.034,0.644,26,3,11,7,5
0.099,0.061,0.701,43,7,12,19,5
0.105,0.053,0.737,19,3,6,5,5
0.191,0.051,0.64,17,2,8,4,3
0.1,0.054,0.646,30,5,8,13,4
0.114,0.051,0.744,22,4,8,9,1
0.05,0.067,0.683,15,4,4,6,1
0.095,0.039,0.734,38,7,13,10,8
0.1,0.054,0.746,60,7,23,23,7
0.092,0.028,0.804,79,16,29,24,10
0.015,0.004,0.133,33,1,2,30,0
0.08,0.068,0.689,61,9,23,21,8
0.132,0.029,0.688,73,11,31,19,12
0.0,0.0,0.5,462,0,0,462,0
0.1,0.062,0.838,20,2,8,6,4
0.134,0.056,0.736,27,4,13,7,3
0.075,0.033,0.692,15,3,6,6,0
0.056,0.019,0.669,231,14,127,74,16
0.081,0.056,0.775,45,5,18,17,5
0.047,0.044,0.427,228,27,36,148,17
0.102,0.102,0.492,33,4,14,9,6
0.082,0.016,0.691,38,5,15,13,5
0.085,0.045,0.733,22,3,7,8,4
0.049,0.044,0.778,54,9,15,21,9
0.083,0.058,0.792,15,1,4,7,3
0.108,0.076,0.649,36,3,9,13,11
0.06,0.038,0.78,139,22,37,68,12
0.06,0.125,0.685,23,6,4,8,5
0.03,0.055,0.755,25,2,7,9,7
0.089,0.07,0.668,52,7,17,24,4
0.075,0.087,0.713,40,7,10,13,10
0.059,0.029,0.355,61,10,16,30,5
0.134,0.052,0.711,29,4,8,12,5
0.066,0.059,0.718,51,8,17,20,6
0.125,0.021,0.604,24,5,6,10,3
0.119,0.053,0.778,80,13,16,37,14
0.121,0.037,0.812,34,4,12,13,5
0.061,0.024,0.834,37,9,10,15,3
0.058,0.04,0.782,50,6,18,18,8
0.076,0.049,0.743,38,5,12,15,6
0.0,0.0,0.075,40,1,0,38,1
0.016,0.109,0.562,32,2,10,15,5
0.113,0.019,0.819,20,4,8,6,2
0.074,0.027,0.836,32,8,9,10,5
0.074,0.066,0.703,51,8,11,24,8
0.047,0.052,0.797,29,5,9,12,3
0.134,0.023,0.694,27,4,9,10,4
0.05,0.005,0.865,25,3,9,9,4
0.081,0.029,0.831,17,1,6,7,3
0.078,0.034,0.784,48,7,16,18,7
0.102,0.023,0.767,65,13,13,30,9
0.07,0.049,0.734,61,9,19,23,10
0.094,0.084,0.688,52,13,17,15,7
0.036,0.071,0.702,21,6,3,10,2
0.04,0.043,0.723,41,7,11,20,3
0.068,0.019,0.761,46,5,14,23,4
0.103,0.081,0.64,17,3,6,6,2
0.069,0.077,0.79,31,4,10,14,3
0.044,0.106,0.85,20,3,6,5,6
0.168,0.034,0.694,29,4,13,9,3
0.125,0.027,0.812,28,4,8,14,2
0.086,0.062,0.664,16,4,5,5,2
0.092,0.042,0.767,30,4,11,11,4
0.083,0.014,0.903,18,3,7,6,2
0.077,0.039,0.759,80,9,26,26,19
0.099,0.043,0.778,149,20,55,59,15
0.074,0.015,0.815,42,7,10,17,8
0.09,0.083,0.826,18,2,7,4,5
0.052,0.018,0.724,63,9,19,28,7
0.065,0.058,0.717,56,12,17,21,6
0.102,0.023,0.801,27,3,12,9,3
0.142,0.013,0.713,30,3,11,9,7
0.112,0.022,0.795,28,6,8,10,4
0.083,0.07,0.78,59,7,22,21,9
0.083,0.033,0.772,45,4,18,17,6
0.115,0.035,0.81,25,5,5,12,3
0.164,0.046,0.474,19,5,5,7,2
0.045,0.038,0.798,92,7,35,31,19
0.135,0.077,0.596,26,5,9,4,8
0.08,0.052,0.757,36,9,7,16,4
0.109,0.026,0.849,63,11,22,19,11
0.1,0.056,0.794,20,1,10,6,3
0.084,0.036,0.825,55,9,17,20,9
0.117,0.067,0.683,15,4,5,5,1
0.115,0.04,0.765,25,3,10,6,6
0.068,0.021,0.703,24,4,6,11,3
0.093,0.026,0.817,62,13,20,16,13
0.176,0.096,0.61,17,6,6,4,1
0.023,0.023,0.62,27,0,4,23,0
0.066,0.07,0.77,32,6,10,12,4
0.094,0.025,0.781,20,1,7,9,3
0.076,0.046,0.72,38,4,16,13,5
0.125,0.043,0.701,23,3,9,9,2
0.027,0.065,0.734,23,4,7,7,5
0.044,0.0,0.698,31,5,8,13,5
0.027,0.071,0.772,23,3,5,11,4
0.069,0.028,0.645,31,2,14,7,8
0.086,0.044,0.706,183,27,57,74,25
0.105,0.044,0.722,31,7,3,13,8
0.107,0.036,0.697,125,19,41,57,8
0.065,0.03,0.762,42,4,19,12,7
0.082,0.029,0.575,35,4,9,17,5
0.1,0.075,0.745,25,1,11,6,7
0.077,0.062,0.713,34,5,11,16,2
0.048,0.006,0.804,21,2,9,4,6
0.097,0.028,0.691,49,6,15,19,9
0.1,0.029,0.738,30,4,12,9,5
0.077,0.015,0.82,34,1,12,17,4
0.092,0.054,0.723,23,6,6,6,5
0.103,0.049,0.674,23,2,9,8,4
0.065,0.031,0.672,172,17,61,64,30
0.11,0.045,0.645,25,3,7,12,3
0.054,0.081,0.806,51,3,15,20,13
0.0,0.0,1.0,98,0,98,0,0
0.137,0.032,0.757,54,8,20,14,12
0.075,0.031,0.744,20,1,6,11,2
0.103,0.049,0.717,23,3,9,8,3
0.053,0.085,0.764,71,13,19,31,8
0.045,0.102,0.761,22,2,8,9,3
0.097,0.097,0.58,22,5,7,7,3
0.163,0.044,0.694,20,5,7,4,4
0.142,0.05,0.808,30,5,6,13,6
0.084,0.05,0.712,52,7,15,22,8
0.008,0.0,0.166,46,10,1,35,0
0.145,0.02,0.704,38,5,9,18,6
0.073,0.036,0.762,31,2,12,16,1
0.125,0.057,0.734,24,4,6,12,2
0.113,0.073,0.75,31,3,6,19,3
0.163,0.021,0.783,30,7,5,17,1
0.079,0.066,0.697,19,4,5,8,2
0.036,0.054,0.768,21,0,9,8,4
0.152,0.02,0.641,32,5,12,13,2
0.062,0.034,0.712,52,7,17,20,8
0.08,0.062,0.744,44,6,15,17,6
0.096,0.045,0.742,77,12,29,29,7
0.066,0.044,0.816,40,10,13,14,3
0.065,0.022,0.696,23,3,10,6,4
0.133,0.045,0.619,64,10,18,26,10
0.083,0.052,0.753,36,5,11,15,5
0.052,0.057,0.766,24,8,6,7,3
0.044,0.026,0.577,34,5,8,20,1
0.141,0.028,0.637,31,8,7,13,3
0.129,0.044,0.768,34,7,8,14,5
0.062,0.044,0.794,20,3,7,7,3
0.12,0.03,0.73,25,0,10,13,2
0.102,0.091,0.686,33,6,9,14,4
0.129,0.052,0.647,29,10,5,9,5
0.181,0.069,0.583,18,5,5,6,2
0.113,0.034,0.756,62,11,19,24,8
0.162,0.056,0.634,27,4,9,8,6
0.104,0.021,0.819,18,1,7,9,1
0.061,0.026,0.75,43,7,16,15,5
0.173,0.01,0.817,13,2,6,4,1
0.13,0.052,0.797,50,7,23,12,8
0.066,0.015,0.714,49,4,12,26,7
0.062,0.086,0.727,16,2,8,6,0
0.099,0.053,0.796,19,2,6,9,2
0.083,0.083,0.833,21,5,5,11,0
0.013,0.086,0.638,19,2,8,5,4
0.073,0.039,0.578,29,6,5,13,5
0.107,0.125,0.661,28,5,9,10,4
0.106,0.025,0.819,20,4,6,6,4
0.06,0.028,0.718,31,2,8,17,4
0.088,0.02,0.752,57,7,18,30,2
0.058,0.028,0.865,62,6,19,34,3
0.052,0.048,0.667,60,3,26,21,10
0.142,0.0,0.858,15,0,2,13,0
0.053,0.043,0.75,26,2,10,5,9
0.091,0.028,0.744,22,2,5,14,1
0.125,0.057,0.705,44,10,10,15,9
0.08,0.049,0.733,36,8,9,13,6
0.074,0.04,0.837,103,15,26,45,17
0.114,0.045,0.75,22,7,7,7,1
0.067,0.054,0.558,28,2,3,21,2
0.092,0.075,0.633,30,4,8,16,2
0.18,0.033,0.757,34,9,11,10,4
0.06,0.031,0.75,44,8,8,23,5
0.068,0.045,0.705,22,4,9,2,7
0.161,0.024,0.72,21,2,9,7,3
0.064,0.049,0.67,143,17,48,59,19
0.194,0.019,0.637,20,4,8,6,2
0.167,0.094,0.615,24,7,9,4,4
0.092,0.045,0.744,42,6,16,10,10
0.085,0.048,0.744,122,17,34,59,12
0.084,0.055,0.764,52,7,15,23,7
0.036,0.089,0.792,24,2,9,8,5
0.132,0.059,0.73,38,5,14,10,9
0.084,0.014,0.772,46,5,9,25,7
0.135,0.04,0.785,25,4,6,6,9
0.047,0.045,0.415,223,25,37,145,16
0.079,0.029,0.824,117,8,41,56,12
0.113,0.051,0.555,32,5,9,15,3
0.062,0.032,0.78,63,5,22,26,10
0.1,0.069,0.706,40,9,14,10,7
0.094,0.013,0.694,20,3,8,7,2
0.083,0.049,0.868,18,1,6,9,2
0.074,0.04,0.659,22,7,7,8,0
0.096,0.038,0.827,26,4,11,5,6
0.051,0.078,0.395,166,32,19,97,18
0.121,0.046,0.746,35,7,9,12,7
0.077,0.024,0.77,31,4,10,11,6
0.053,0.019,0.851,26,1,12,8,5
0.019,0.077,0.596,26,3,3,17,3
0.043,0.013,0.865,38,4,14,16,4
0.079,0.075,0.789,35,4,11,13,7
0.119,0.037,0.744,20,3,6,9,2
0.068,0.051,0.744,22,3,6,10,3
0.082,0.045,0.759,44,6,12,16,10
0.038,0.042,0.708,33,5,11,12,5
0.102,0.078,0.695,16,3,6,5,2
0.057,0.036,0.781,24,1,9,8,6
0.125,0.06,0.746,29,5,9,5,10
0.067,0.077,0.625,39,6,10,20,3
0.075,0.044,0.731,20,3,9,4,4
0.125,0.038,0.809,36,6,9,17,4
0.113,0.006,0.69,21,3,9,6,3
0.051,0.007,0.824,17,0,8,8,1
0.087,0.049,0.781,36,4,12,14,6
0.128,0.024,0.774,41,5,15,15,6
0.079,0.026,0.711,38,5,17,13,3
0.101,0.087,0.697,26,7,8,5,6
0.139,0.037,0.713,27,5,9,12,1
0.13,0.042,0.661,24,5,8,7,4
0.058,0.016,0.824,78,12,29,28,9
0.103,0.043,0.81,46,6,20,14,6
0.15,0.037,0.662,20,3,6,9,2
0.095,0.054,0.77,37,5,11,17,4
0.068,0.052,0.589,24,3,8,10,3
0.088,0.035,0.814,47,6,15,21,5
0.095,0.105,0.693,37,7,9,16,5
0.088,0.037,0.807,44,5,18,16,5
0.094,0.062,0.665,28,4,13,6,5
0.084,0.061,0.584,37,5,14,16,2
0.036,0.041,0.923,55,4,19,25,7
0.176,0.017,0.716,22,4,5,7,6
0.12,0.054,0.652,23,3,6,13,1
0.09,0.051,0.662,71,12,22,27,10
0.106,0.075,0.669,20,4,3,11,2
0.083,0.049,0.746,33,5,12,9,7
0.104,0.059,0.689,47,4,14,18,11
0.125,0.047,0.603,40,8,11,13,8
0.125,0.125,0.691,17,1,8,3,5
0.065,0.024,0.768,21,3,9,8,1
0.162,0.074,0.706,17,5,5,4,3
0.083,0.051,0.792,54,4,23,19,8
0.092,0.039,0.711,19,3,8,7,1
0.05,0.056,0.844,20,2,7,7,4
0.005,0.011,0.94,23,4,6,10,3
0.062,0.036,0.708,62,5,29,15,13
0.121,0.062,0.603,56,12,16,22,6
0.086,0.008,0.885,48,9,10,17,12
0.063,0.032,0.714,63,9,18,32,4
0.062,0.005,0.715,46,8,18,12,8
0.031,0.036,0.599,24,5,7,9,3
0.097,0.024,0.767,36,7,12,12,5
0.111,0.014,0.798,26,5,9,9,3
0.085,0.043,0.765,75,8,29,24,14
0.257,0.035,0.708,18,3,4,8,3
0.077,0.024,0.756,21,4,9,7,1
0.037,0.037,0.625,20,3,7,9,1
0.089,0.048,0.72,21,3,9,5,4
0.06,0.06,0.881,21,1,6,12,2
0.077,0.048,0.798,26,5,6,11,4
0.0,0.0,0.194,31,1,2,25,3
0.076,0.049,0.663,85,8,38,21,18
0.208,0.09,0.59,18,4,5,5,4
0.049,0.027,0.817,28,3,10,12,3
0.09,0.035,0.755,25,6,5,9,5
0.116,0.036,0.598,28,6,9,13,0
0.115,0.058,0.712,26,3,7,10,6
0.085,0.062,0.625,22,4,5,12,1
0.091,0.045,0.727,44,6,16,13,9
0.149,0.028,0.628,36,4,12,14,6
0.016,0.109,0.812,16,0,4,7,5
0.095,0.03,0.685,21,1,10,7,3
0.036,0.052,0.698,70,11,19,34,6
0.086,0.064,0.736,105,18,34,40,13
0.098,0.083,0.636,33,10,7,14,2
0.071,0.071,0.732,56,7,18,21,10
0.056,0.069,0.875,18,2,4,10,2
0.092,0.043,0.777,23,4,8,9,2
0.095,0.022,0.815,29,4,8,15,2
0.091,0.034,0.83,22,4,9,5,4
0.089,0.059,0.72,38,6,13,15,4
0.108,0.108,0.693,22,3,4,8,7
0.068,0.027,0.8,105,18,34,48,5
0.119,0.032,0.833,63,12,19,24,8
0.055,0.035,0.829,173,21,57,69,26
0.179,0.016,0.674,23,3,9,8,3
0.062,0.028,0.688,18,1,9,5,3
0.038,0.062,0.553,26,1,8,16,1
0.086,0.047,0.742,16,5,3,4,4
0.082,0.024,0.817,26,4,9,12,1
0.065,0.016,0.758,31,3,12,10,6
0.119,0.006,0.732,21,3,6,7,5
0.212,0.025,0.662,20,5,6,6,3
0.071,0.065,0.72,21,5,6,8,2
0.1,0.047,0.742,135,23,47,48,17
0.118,0.037,0.709,37,6,16,12,3
0.134,0.061,0.691,53,15,15,16,7
0.023,0.017,0.551,22,2,6,12,2
0.141,0.008,0.852,16,3,5,6,2
0.051,0.051,0.779,17,1,5,10,1
0.091,0.06,0.752,52,7,17,20,8
0.09,0.0,0.743,18,2,6,8,2
0.066,0.047,0.812,94,11,32,34,17
0.056,0.049,0.812,36,6,11,15,4
0.072,0.053,0.76,26,4,11,6,5
0.125,0.059,0.64,17,1,7,8,1
0.109,0.031,0.672,16,3,6,5,2
0.114,0.055,0.713,34,5,12,7,10
0.021,0.035,0.833,18,1,5,6,6
0.098,0.079,0.792,65,8,24,21,12
0.148,0.03,0.731,33,4,10,14,5
0.108,0.037,0.688,30,6,8,12,4
0.145,0.02,0.715,25,3,11,7,4
0.086,0.051,0.801,32,4,9,14,5
0.112,0.074,0.763,59,9,19,19,12
0.057,0.046,0.763,135,14,57,44,20
0.063,0.02,0.758,63,4,26,19,14
0.075,0.05,0.76,52,8,18,21,5
0.091,0.018,0.735,77,16,18,28,15
0.075,0.042,0.803,101,14,34,38,15
0.035,0.082,0.727,32,4,10,16,2
0.095,0.012,0.655,21,5,5,11,0
0.131,0.024,0.75,21,2,6,12,1
0.054,0.027,0.832,92,8,27,46,11
0.095,0.009,0.759,29,3,12,8,6
0.093,0.037,0.796,27,5,9,11,2
0.087,0.011,0.728,23,3,6,12,2
0.133,0.042,0.698,63,6,22,28,7
0.173,0.04,0.582,44,8,17,10,9
0.075,0.025,0.664,55,6,16,24,9
0.092,0.033,0.77,19,5,7,4,3
0.062,0.078,0.734,16,1,8,6,1
0.026,0.016,0.917,24,5,6,11,2
0.091,0.049,0.625,51,5,19,19,8
0.093,0.051,0.819,27,10,8,8,1
0.132,0.022,0.787,17,4,5,7,1
0.116,0.051,0.685,27,5,11,8,3
0.061,0.026,0.773,43,4,11,21,7
0.095,0.023,0.671,38,7,8,18,5
0.069,0.039,0.858,29,3,7,16,3
0.09,0.015,0.775,25,1,12,6,6
0.036,0.03,0.768,42,4,16,14,8
0.131,0.048,0.726,21,3,6,7,5
0.102,0.03,0.711,38,5,18,7,8
0.087,0.03,0.852,33,4,10,14,5
0.089,0.026,0.635,24,3,8,11,2
0.101,0.056,0.746,31,2,11,16,2
0.076,0.049,0.69,54,10,13,19,12
0.044,0.047,0.756,59,6,23,23,7
0.088,0.025,0.822,61,8,25,26,2
0.073,0.05,0.81,60,8,17,24,11
0.074,0.062,0.591,22,2,8,8,4
0.119,0.037,0.82,41,4,15,17,5
0.106,0.051,0.694,47,9,19,12,7
0.106,0.03,0.682,33,2,12,16,3
0.11,0.059,0.673,57,8,16,24,9
0.053,0.041,0.711,931,121,265,415,130
0.046,0.019,0.602,27,0,9,14,4
0.132,0.061,0.75,35,4,10,17,4
0.085,0.027,0.746,28,7,10,9,2
0.051,0.045,0.762,134,23,46,52,13
0.051,0.068,0.828,37,2,13,18,4
0.096,0.044,0.86,17,2,8,4,3
0.066,0.037,0.772,40,4,15,15,6
0.112,0.022,0.712,39,5,10,15,9
0.155,0.045,0.678,33,6,12,8,7
0.221,0.044,0.735,17,2,7,5,3
0.034,0.039,0.789,29,3,8,12,6
0.066,0.033,0.758,49,6,15,22,6
0.174,0.007,0.708,18,3,7,7,1
0.058,0.046,0.701,41,4,14,11,12
0.054,0.076,0.772,81,12,22,29,18
0.082,0.099,0.612,29,10,3,11,5
0.091,0.051,0.722,44,4,14,21,5
0.119,0.037,0.644,40,2,12,20,6
0.142,0.068,0.653,22,5,7,8,2
0.105,0.047,0.74,37,8,13,9,7
0.079,0.017,0.804,30,5,7,13,5
0.096,0.038,0.712,26,5,7,10,4
0.089,0.036,0.696,28,6,11,7,4
0.057,0.043,0.757,35,7,10,12,6
0.066,0.044,0.772,17,1,8,6,2
0.089,0.067,0.622,45,7,15,17,6
0.087,0.07,0.703,43,9,12,16,6
0.025,0.056,0.819,20,5,4,8,3
0.077,0.049,0.803,71,8,28,26,9
0.056,0.012,0.833,51,5,19,20,7
0.066,0.055,0.754,32,6,9,15,2
0.037,0.008,0.887,30,4,9,13,4
0.154,0.087,0.644,26,5,5,8,8
0.065,0.039,0.727,71,7,26,26,12
0.059,0.05,0.712,78,7,33,29,9
0.112,0.034,0.784,29,7,8,11,3
0.128,0.045,0.771,36,6,8,16,6
0.075,0.069,0.76,63,12,20,19,12
0.11,0.061,0.526,43,11,15,14,3
0.104,0.046,0.783,30,4,10,13,3
0.044,0.031,0.725,20,4,2,12,2
0.125,0.062,0.741,28,7,8,9,4
0.064,0.038,0.773,88,11,33,32,12
0.158,0.026,0.763,19,2,8,8,1
0.044,0.004,0.79,31,2,7,14,8
0.074,0.054,0.791,37,3,12,16,6
0.102,0.148,0.614,22,4,7,8,3
0.043,0.043,0.81,67,7,21,33,6
0.163,0.044,0.794,20,2,8,6,4
